RegionID,SizeRank,RegionName,RegionType,State,City,Metro,CountyName,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31
58490,4623,1803,zip,MA,Burlington,"Boston-Cambridge-Newton, MA-NH",Middlesex County,509086.054,512656.1002,515681.8168,519499.3657,523589.4466,526712.1292,528123.479,528682.6232,529537.9217,531590.4472,535464.9299,539002.4301,541864.1531,543212.516,545745.139,549102.5453,553450.2068,557424.3157,560428.1782,562463.463,564416.4573,566391.6683,568578.8636,571422.1764,574879.9909,579328.3546,584775.9472,591354.0108,598193.2818,603633.8131,608625.4082,612139.1816,614309.3853,614529.9813,613710.1567,611935.719,609523.8326,607746.9721,607919.994,610183.6087,612609.7042,614346.1543,615183.5621,615666.5384,615876.3073,617109.3925,619668.7997,621560.1453,623602.2999,625176.7627,627876.1757,631966.0992,636733.881,641604.8478,644815.8823,648578.8463,654665.2927,662575.4568,671068.5605,679101.1947,686303.0916,694061.138,702182.0088,710863.7811,719626.3278,727446.4869,732366.5114,732869.8059,730240.2007,726985.4317,725752.3362,727269.8195,734766.2426,747053.2587,762750.4669,776973.1678,789455.3882,797887.7653,801057.0349,797200.1477,789299.7427,782429.9714,778945.072,779176.0246,779854.4706,780250.7291,781871.05,787521.49,798235.3896,811000.7595,823133.9856,832396.2024,839352.0993,844795.5212,849054.1766,851102.2228,851673.2574,854271.822,861428.2294,871067.9885,877630.9525,880057.2622,880402.4114,881937.3082,883921.5462,885605.2785,887439.2173,889330.661,891169.8429,893762.9892,896473.819,897856.1903,895968.1386,892017.8697,889132.0902
58640,4706,2126,zip,MA,Boston,"Boston-Cambridge-Newton, MA-NH",Suffolk County,342262.3672,346839.9105,350551.89,353533.7254,356123.666,358787.0124,361075.3942,363096.4888,365510.6759,368788.0737,374099.382,378617.6407,382442.9416,384325.795,386652.6498,388798.2898,390819.0894,393278.5628,396507.3211,400447.4596,404297.1236,406713.4874,409394.5083,412823.7144,417498.1098,422663.843,427148.0545,431405.2031,434691.9147,436595.6697,437588.3143,438416.4494,440244.5809,441808.103,443252.7621,443828.3612,444232.1218,444051.2583,445720.3009,448040.2589,450137.2629,450394.4877,450414.2341,451238.2756,452789.2453,455060.7677,457672.7177,460481.1369,465624.3602,470744.5511,475867.4372,477920.1876,479922.4975,480579.9315,481960.3425,484296.738,489672.849,497600.2138,507188.4352,515758.0005,522259.925,527173.9605,532818.5685,538103.7899,543182.0283,546804.0343,548981.6875,548476.7924,545377.9458,541863.7379,539111.9319,537593.7589,540977.2553,549761.6826,563175.7221,574662.5942,583514.4904,588454.2538,589478.3101,585893.6836,579620.9604,574199.2478,570445.8325,567891.741,565255.0167,562728.0162,562474.7197,565681.3916,570799.0762,575123.1651,578171.3897,581141.4649,583827.4057,586532.7142,588892.0013,591967.6803,594686.0426,598399.6882,603272.7934,609444.0291,614196.6657,616959.8892,618521.6818,619874.7051,621455.4334,622422.9761,624083.3547,626561.9149,629468.6822,632089.9261,633000.5074,632481.781,629609.5249,626701.0894,624672.0462
58269,4738,1104,zip,MA,Springfield,"Springfield, MA",Hampden County,125500.4641,125772.1039,125973.6529,126452.7192,127231.932,128249.9357,129260.2551,130312.3524,131451.9654,132414.1394,133295.1008,134021.9392,134720.4555,135368.9739,136406.9823,137527.4157,138573.1611,139315.7377,140248.096,141009.3023,141892.9543,142528.8099,143475.0533,144420.8034,145595.5508,146905.9652,148177.8673,149124.3048,149563.4085,150418.8385,151906.1265,153847.6446,155347.5654,156123.0879,156726.8913,157245.0981,158123.645,159153.9969,160083.7489,161017.5247,161767.9764,162871.6206,163924.3663,164899.6763,165578.2189,166370.4101,167650.8563,169117.8612,170731.4778,172046.2124,173529.0187,174835.0611,175975.6218,177019.286,178430.6471,180432.9196,183133.8878,186559.9809,190696.1776,194751.6709,198434.3339,202173.1297,206290.2527,210558.3094,214776.6197,219007.583,222539.2481,224677.8939,225686.612,226269.354,227112.4328,228026.5549,230153.1805,233449.923,237456.6242,241364.8444,244540.6833,247481.8769,249414.2927,249913.6472,249195.4398,247930.6241,247061.938,246114.8972,245121.0028,244847.7447,246002.0889,248263.6438,250823.0589,253152.7541,255393.3724,257744.9144,259395.1268,260971.1035,262003.4611,263571.8083,265038.5783,267089.1716,269330.6201,271934.0093,274350.6489,276461.8653,278060.9358,279469.2888,280851.8732,282137.6155,282951.8517,283613.062,284173.162,284645.0962,284854.3426,284885.3789,284941.8759,284739.216,284610.7667
58595,4773,2050,zip,MA,Marshfield,"Boston-Cambridge-Newton, MA-NH",Plymouth County,422470.3775,424594.3689,426366.0283,428400.3777,429919.8417,430859.6378,431175.6689,431506.2487,432399.2566,434212.2263,437016.3133,440457.8862,443957.9299,447144.2805,450679.6277,454752.4661,458953.9773,461563.5087,463388.4811,464502.3522,466552.0291,468657.806,471221.4913,473412.5451,474934.1397,476630.2503,479574.1996,483404.6352,487467.6391,490364.4873,492821.5088,494285.9641,495369.8896,495248.6659,494549.6248,493154.0495,491801.528,491300.0025,492189.1019,494425.308,496164.5187,497333.7063,496881.9643,496152.6477,495118.4668,495569.0472,497587.022,499993.8491,502701.8423,505289.4944,508906.4123,512427.635,514560.3885,515413.1898,516051.0341,519139.6092,525241.2261,534142.2318,545120.7594,556748.8809,567786.7285,579913.2077,592679.7533,605976.2698,618295.8143,628040.035,634902.8198,637144.0655,636687.1013,635853.8075,636287.9649,639274.7245,646200.7022,656781.5469,670732.8377,684362.771,696784.55,705684.3714,709740.9508,707657.1519,702076.2851,697759.0678,696494.0279,696927.5277,696473.1151,695542.2587,697392.7536,703953.3191,714171.142,725221.7246,734800.6585,743366.4801,749428.562,755222.2627,759338.2341,762683.6141,762125.2123,761941.7554,764542.0094,770744.2418,777031.476,780866.8682,782719.4081,785009.655,788256.7029,792146.0911,794970.1612,797767.2645,801344.9679,806014.8791,809428.7116,811124.6795,810270.6806,808392.2686,807315.8499
58657,4814,2143,zip,MA,Somerville,"Boston-Cambridge-Newton, MA-NH",Middlesex County,767178.1917,784727.0123,799982.9091,811225.7728,822953.6716,831586.401,837179.7438,835592.7527,834238.7526,833204.6513,840162.6125,849711.1718,860113.5342,870152.193,881289.6293,892545.1823,902697.2416,912308.9403,920502.8426,924479.2665,925572.3811,925395.8872,929101.4523,935917.0481,945335.7244,957372.0202,970460.9219,986261.954,1001831.242,1013250,1019483.374,1018791.63,1017117.711,1014375.118,1015974.611,1016766.097,1016541.842,1013422.202,1018416.927,1029016.078,1040021.892,1046041.695,1047860.504,1046554.872,1042221.157,1041664.118,1045411.24,1049472.337,1050694.274,1055053.934,1064634.269,1077308.585,1086150.738,1091867.903,1095191.609,1097898.296,1100469.664,1101549.289,1107111.634,1114133.173,1121857.761,1127332.098,1130983.333,1138864.016,1150893.98,1166333.152,1178553.368,1182744.954,1182383.171,1182143.461,1186799.38,1192135.484,1197270.982,1202092.901,1212783.699,1226812.109,1242675.247,1256317.572,1261023.14,1254881.294,1235445.469,1217174.314,1202642.716,1194626.149,1180834.06,1166060.602,1157346.552,1161230.143,1171633.428,1183023.294,1193981.95,1200296.72,1204058.057,1203154.711,1203202.251,1201176.965,1202143.891,1206490.367,1214888.526,1224509.97,1232851.652,1236536.434,1237906.43,1238309.85,1238686.741,1239641.58,1243732.685,1250894.346,1258502.143,1261484.071,1261593.147,1261743.819,1261402.824,1258842.396,1254576.347
58581,4832,2026,zip,MA,Dedham,"Boston-Cambridge-Newton, MA-NH",Norfolk County,459988.1151,462529.5415,464664.9169,467583.1136,471124.1599,474129.1743,475221.9164,475617.2052,476529.7613,478325.7169,481613.6786,485120.2331,489421.5328,492500.2311,496081.4379,499715.7226,503472.1351,506370.7145,508380.6915,509826.001,511896.4462,513583.7274,515542.848,517593.0139,520452.2858,523866.1547,527435.2463,531078.1048,534968.1293,538277.4032,541703.9396,544295.8995,546895.0541,547878.2858,548465.8054,547937.4451,547082.4779,547108.8253,548518.9057,551327.1103,553114.7817,554492.1122,555221.3626,555410.5759,555058.2275,555357.5241,557421.4625,559935.9859,563520.7551,568319.6177,574541.8373,580233.8572,583912.1687,585324.8615,586364.1271,589089.5622,595076.1625,603603.6137,612928.8715,621807.5239,628613.9994,634710.7534,640772.3342,647478.3325,654707.0928,660613.7117,662484.8763,659955.218,655380.7066,653283.0504,653986.0736,656891.9552,663870.8902,674637.4714,689097.6941,702477.1749,714014.1088,721476.0267,723677.4579,719833.5714,711889.2842,704639.5643,699477.3441,696636.1478,694274.1702,692155.2045,692058.1508,695422.5293,702238.8928,709266.3274,716063.0444,721942.6829,727915.0794,733242.0324,737682.5308,741220.6193,743521.1184,746951.114,752673.4663,759984.9215,766268.8296,770719.5665,773997.9985,777163.7091,779248.3857,780487.5048,781592.1284,783414.1325,785505.4356,787168.3669,786998.5439,786242.1335,783963.4842,781716.6168,779601.6723
58527,4845,1867,zip,MA,Reading,"Boston-Cambridge-Newton, MA-NH",Middlesex County,546548.8982,550229.0739,551778.9112,552752.6236,554850.1615,557613.5375,559868.0735,560342.6085,561401.0546,563840.0093,567708.2384,571300.325,574678.5098,578376.6421,583697.819,589337.6314,595159.3995,599880.1829,604476.0134,607101.8825,609812.0227,611908.1906,614215.7751,616646.4499,619360.7588,622850.4259,627190.43,632959.8264,639055.8268,643347.0525,646553.9369,648415.1964,649658.879,648245.7452,647056.2005,645858.595,645167.4434,645470.8953,647096.6689,650450.9296,652768.8676,653642.6715,653212.155,650928.1799,648678.8103,647877.0872,649611.7537,650824.2691,652322.2723,655241.3638,661194.6466,667054.6272,669673.2053,669989.6612,670178.4807,673845.2794,681213.467,690207.8728,699826.7056,708593.0597,716664.9278,725556.3846,735797.7271,747750.3633,759275.1541,768962.7473,773827.2968,772670.9763,768138.3369,764251.5326,763524.7298,765623.9343,774100.3408,787156.0322,804045.9958,819363.2252,833678.5043,843783.3339,846254.7181,839767.2134,828781.6247,819759.921,815290.9196,814645.6638,814533.6628,814774.8104,816010.2292,823058.1527,835370.2669,850024.9402,864689.1904,878089.452,890157.08,899658.0027,906759.1346,912303.7422,916869.1927,922289.506,930254.9153,940222.4705,949387.3231,954552.7958,955452.0482,954688.9338,954657.8352,955763.812,957319.5861,959626.589,962847.0912,966419.6038,969078.3116,970640.6388,969558.8481,967449.7945,966199.7249
58506,4870,1832,zip,MA,Haverhill,"Boston-Cambridge-Newton, MA-NH",Essex County,310792.9443,312550.7069,313131.6608,313166.6079,313097.486,313500.9412,314102.8147,314961.9882,316521.8147,318638.7934,321129.8188,323608.9662,326151.5398,328597.8983,331123.9275,333491.3076,335913.8398,338184.6611,340282.2152,341991.9663,343724.7806,345517.9438,347396.4588,348894.9357,350086.1248,351606.7881,353587.0835,355573.3628,357642.198,359741.9024,361932.3159,363509.4785,364266.0187,364351.9071,364028.4865,363371.3604,362672.4488,362880.4331,363454.4278,364876.5198,365913.098,367503.7585,369068.0879,371150.194,372987.5516,375177.6001,377625.0561,380470.8832,384374.5678,388444.6976,392338.5822,394921.059,396371.1658,397125.0899,398347.8516,401199.1486,406665.3581,413757.2133,422229.6929,430684.6283,438663.0977,446940.7348,455674.8833,464538.4874,472342.0588,478852.0142,482931.6449,484859.3287,485243.9678,486005.6016,486939.8627,488175.7275,492198.922,499198.7275,509003.6536,517977.792,525563.7945,531067.4546,533609.055,532833.363,529351.0785,526257.0902,523999.2743,522437.9673,520148.0735,518159.9999,518096.8769,521059.8936,525968.4029,531635.3387,537044.9387,542855.1096,547932.8351,552727.3566,556202.0396,559133.1511,560930.3232,563009.2271,566107.6344,570022.2209,573788.9157,576796.0156,579742.0754,582492.9985,584886.3478,587047.769,589513.3966,592191.046,594287.0625,595927.7439,596446.0506,597192.9142,597937.0897,598987.2291,600145.3883
58885,4917,2745,zip,MA,New Bedford,"Providence-Warwick, RI-MA",Bristol County,219715.456,221563.5001,222795.567,223803.2188,224925.2335,226550.016,228305.5173,229675.9964,230916.2975,232245.3945,233835.5292,235577.8885,237169.5953,238866.1911,240612.7772,242661.6582,244747.7074,246562.6456,247767.6695,248399.5185,249105.7814,249942.8655,251238.0762,252481.0821,254282.2648,256231.2735,258510.1113,260429.8827,261825.878,262820.0421,263671.7674,264395.8004,265022.0506,265364.5343,265651.8595,265863.3912,266048.9283,267126.844,268805.4171,270939.0937,272260.1883,273333.1855,273973.9722,274485.892,274900.9275,275950.213,277860.2473,279812.3577,281947.305,283701.2799,285658.3333,287127.1187,288355.8642,289162.4848,290425.0438,292735.1268,296681.9855,302105.1538,308570.5484,315343.0183,321417.9761,327489.9317,333419.6,339635.6197,345109.2543,350061.0626,353444.8694,355192.4418,355170.316,355091.5554,355792.8449,357298.7821,361693.6853,368397.4097,377550.3493,386041.3805,392837.2797,397497.1853,399445.3103,398815.306,396537.4251,394239.7138,392956.972,392420.8164,391728.6197,391602.6192,392615.017,395101.3559,398433.8737,401668.1037,405266.9566,409621.1797,414065.2122,418090.3431,421335.9084,424255.3651,426464.5717,428464.2832,431285.9401,434584.6409,437854.9811,440427.8523,443396.2046,446568.3192,449717.623,452236.0341,453861.0444,455306.7126,456459.5805,457548.5206,457346.7269,456226.8328,454901.7217,454326.5763,455346.8696
58445,4998,1606,zip,MA,Worcester,"Worcester, MA-CT",Worcester County,213061.7694,214450.8554,215502.544,216346.0018,217420.4079,219089.6137,220677.842,222113.9052,223487.8047,224985.5321,226357.5027,227828.2813,229035.5892,230337.4032,231475.838,233182.3952,234908.9927,237117.7951,239203.2317,241196.0889,243113.8853,244723.2678,246391.1733,247844.9238,249692.0011,251773.811,253864.7487,255460.061,256621.0018,257579.9539,258755.5182,259866.1332,260958.6741,261629.6337,262138.4137,262476.0534,262601.4873,263195.7617,264019.0603,265454.8232,266805.9793,268419.6631,269756.0353,270886.0754,271950.0761,273712.4194,276240.0702,278699.8119,281069.7361,283087.0456,285302.066,287364.3842,289034.7535,290135.165,291487.6406,293999.7813,298615.7726,304692.8412,311763.1149,318718.1627,324912.5157,330575.6879,336220.5649,341833.4452,347401.5084,352684.4442,356310.2452,357488.6245,356301.3237,355108.8795,354711.716,355708.4215,359363.2562,365265.9538,372994.0019,380226.3083,386711.0119,391806.3344,394507.2272,394452.3799,392151.4278,390042.3967,388778.2945,388388.769,388232.841,389355.0076,391833.38,395800.2089,399995.6803,404313.3174,408546.3725,413357.8835,417847.0574,421592.2468,424138.1176,426104.963,427724.767,430052.424,433597.6633,437830.6397,441403.4309,443757.4011,445714.8798,447506.8674,448982.4453,449771.6647,450356.1901,451191.1041,451987.249,452712.033,452689.9114,452495.366,451832.3339,450811.586,450112.1015
58532,5004,1886,zip,MA,Westford,"Boston-Cambridge-Newton, MA-NH",Middlesex County,520347.6666,524771.0492,528285.1427,531685.897,533835.1514,535433.8401,535873.46,535680.0676,536009.0664,537377.2854,540422.8336,543599.5951,546905.1692,549243.8585,551832.6559,554556.4972,557831.5666,560852.0545,563345.9426,564577.7582,565999.2055,566908.3049,568276.8061,569561.2604,572558.1699,576622.0819,580835.2171,584118.2271,587197.7109,590247.7019,593821.982,596221.695,597756.9189,596792.5363,596361.9235,595811.2799,595350.202,593764.8856,593011.2634,594129.7808,596106.1471,597741.9899,598360.2524,597940.8237,596872.5911,596819.0964,597883.6422,598663.7927,600360.0564,603008.7387,607405.6198,610569.1252,612046.4478,612416.8642,612888.5256,614976.085,619839.616,627149.9604,636598.4214,646518.3999,655832.6137,665394.7204,675198.405,686225.246,697363.6171,708602.5407,718104.6195,723812.0535,726741.9314,728820.4923,732081.195,736323.6303,744283.2265,756624.5192,772031.3896,787708.2343,801861.2736,813147.0948,817523.5892,813845.7246,805297.6305,797449.647,793006.2549,791800.968,791667.1342,792448.4671,793771.312,799612.4264,808184.1699,819637.2535,830575.5724,841180.3281,850471.4665,857724.4586,863654.3445,868209.5727,871160.4679,875561.2911,883848.4054,895623.9976,905268.3575,908897.7949,908378.4298,907553.697,907842.5962,908971.2557,910372.8827,911607.1486,912043.7111,912124.1848,912033.5359,912422.5165,911225.452,909219.0185,906951.7308
58449,5013,1610,zip,MA,Worcester,"Worcester, MA-CT",Worcester County,185854.971,187122.1211,188586.1085,190262.13,191916.2053,193895.0401,195307.563,196118.5122,196836.8437,198247.9569,200339.747,202606.4207,204251.2359,205739.2921,207234.3929,209282.3349,211075.5591,212969.41,214609.6307,215989.5873,217100.682,218377.3793,219793.6013,221383.8047,223279.9742,225942.673,228942.9296,231526.7376,233630.7271,235320.4929,237126.9877,238524.8783,239644.2757,240150.8001,240492.2958,240711.8624,240726.2976,241201.9772,241760.9996,242906.8609,244246.7077,246102.5407,247733.6694,248992.6883,249774.4957,251341.9256,253854.2039,256625.4284,259276.6072,261690.2839,264269.549,266537.1528,268267.1531,269687.6453,271656.6974,274505.4104,278841.5047,284049.8088,290341.5665,296714.739,302704.9187,308406.8239,314036.4055,319522.9294,325256.4838,330565.7092,334860.5205,336827.2065,336972.2977,336952.0633,337448.2902,339288.2258,342602.3472,347539.448,353828.136,360403.4497,366161.9209,370484.9354,372518.7539,372060.9147,369684.9787,366942.6583,365185.3747,364389.6327,364175.7314,364276.0488,365553.4593,368361.7956,372195.2409,376381.3879,380834.2309,385950.0641,390326.9793,394108.1156,396659.8753,398564.7075,399734.2326,401061.2012,403263.7335,406222.0468,408651.6105,410221.8432,411432.9315,412922.6599,414296.163,414764.4635,414927.063,415385.6592,415934.7742,416704.5153,416742.5885,417076.9206,417154.1533,417155.4536,417058.0066
58579,5054,2021,zip,MA,Canton,"Boston-Cambridge-Newton, MA-NH",Norfolk County,540269.1157,540690.3947,538518.3792,539777.2949,543003.7762,545310.1658,544718.5825,542598.9327,542139.5734,543387.668,546597.3534,550725.0689,554240.0947,557421.4792,559880.5105,564431.8684,570155.2067,575679.9136,579061.599,579909.1664,582541.2509,585409.7596,589018.8953,590783.7281,592006.7377,592796.2294,593890.9891,596688.0598,600661.6296,604283.7363,605189.0837,604736.5958,605440.3457,606283.7338,607303.5135,605805.8636,605816.9721,605533.5902,606950.8914,608545.5374,611289.3336,613144.4346,613304.3485,610357.0588,607191.2276,605095.6743,604983.5075,605496.5185,608203.4434,613211.5151,619442.7375,625311.9211,628811.5347,630840.5238,631909.52,634344.05,639810.4987,646535.7566,654846.7617,663437.557,673712.5178,686089.7354,699698.419,713704.8491,727381.511,738588.5577,743857.1852,740845.2037,733352.6354,726934.3589,725318.9423,727624.4951,736091.1057,749941.0619,768735.747,786692.008,802870.1368,814436.0319,819112.0266,814774.8901,804236.0906,794542.6906,787925.2157,784542.1567,780129.5829,776920.9104,777770.3211,786254.2938,798894.5826,811926.9481,822499.4353,830975.3634,837866.3847,843050.255,846900.617,849797.22,852488.265,856768.0934,863905.7463,872545.8755,880028.3523,883829.8865,885546.469,886623.9073,888162.4437,889777.4068,890686.5198,890622.9291,890088.2189,889947.7461,890537.9948,891510.717,891367.8561,890293.3644,889855.4431
58732,5081,2346,zip,MA,Middleborough,"Boston-Cambridge-Newton, MA-NH",Plymouth County,308501.4648,311035.0274,313614.0501,316175.2913,318168.7844,319489.4138,320166.4814,320580.2143,321549.0323,323289.8038,325379.2572,327132.0474,328489.2754,330292.6958,332916.8212,335897.5571,338398.4325,340256.1406,342026.2901,343513.5835,345320.3819,347025.7651,348993.1293,350577.2487,351710.2026,352809.763,355267.2315,358120.326,361184.2529,363037.4129,365143.4005,367010.9501,368923.6576,369767.6641,370023.0618,369761.7624,369730.8936,370172.8365,370904.2703,372115.8428,373621.273,375598.9753,377017.146,377834.9022,378289.9313,379509.9023,381462.2878,383149.5174,384960.6555,386502.953,388892.1467,391376.0806,393567.6169,395038.0306,396272.0603,398930.1326,403739.6444,410097.8843,417677.7485,425284.0005,432721.8447,440247.5412,448097.0301,456147.7021,463512.1961,469613.0856,472995.7975,473827.2197,473211.0951,473062.9666,474103.6364,475854.9973,480982.1096,489328.0341,500391.9379,510275.6005,517968.9111,523194.3998,525047.4762,523612.6141,519840.7312,516909.4456,515154.8826,514081.1431,512217.9134,510231.6673,510243.8892,513019.6032,517531.7724,522211.9965,526641.9938,531354.3594,536157.374,540681.1605,543526.591,545472.8982,546062.737,547440.2218,549879.8691,553660.1158,557518.2527,560248.4438,561874.0861,563315.7787,564592.6678,565917.2755,566858.0606,568570.806,570266.3034,572254.1974,572361.9704,572034.3859,570538.7453,569243.7354,568815.9602
58887,5101,2747,zip,MA,Dartmouth,"Providence-Warwick, RI-MA",Bristol County,313404.4666,315472.1881,316306.9734,316820.2298,317547.6066,319199.7155,320994.2694,322445.131,323897.0582,325564.4758,327778.7829,330165.7724,332763.0828,335086.8536,337341.1234,339690.4924,342155.3137,344440.3781,346396.2092,347998.6302,350029.4573,351673.7323,353195.2431,354106.1236,355248.4598,356217.6735,357426.4491,358287.1365,359726.4545,361599.939,364117.7187,366185.0856,367743.3286,368385.9026,368600.9877,368754.7039,369118.8213,369857.9907,370325.6227,371189.7499,371701.9469,372707.1532,373731.1706,375246.8771,376372.9851,377876.5357,379758.1856,381746.3797,383835.9873,385741.7396,388094.0403,390231.0942,391534.9357,391799.6943,392328.7176,394821.0554,400287.2635,407431.3886,415327.1951,422648.975,429033.0205,435651.8938,442775.9648,450728.0278,458189.1702,465015.6195,468348.647,467944.045,464486.6554,461835.806,461983.8917,463478.2405,469285.7083,477880.7038,489989.3469,500909.5704,509805.8353,516222.6994,518968.2519,518002.9424,514138.1773,510822.6698,508850.6436,508311.2408,507313.1295,506789.9612,508083.7093,511930.3274,517278.9324,521842.5357,525864.5297,529583.0667,533310.9587,536433.053,539214.0301,541145.2095,542087.4018,542946.9126,545891.7944,550729.7775,555770.8908,559847.9453,563206.9215,566315.4881,569128.0779,571363.7981,572901.8791,573940.7985,573937.9071,574182.5429,573640.5693,573484.1366,572868.5039,572584.9382,573762.791
58465,5131,1720,zip,MA,Acton,"Boston-Cambridge-Newton, MA-NH",Middlesex County,579126.086,583864.2993,586609.9776,588706.7343,589345.8426,589064.7012,587732.3573,586389.8467,586635.7816,588423.2416,591401.5982,594407.343,597646.7172,600267.6286,603105.0963,605635.6625,608300.9774,610602.8467,612532.7957,613652.5254,614311.6476,614696.1912,615721.7153,617452.2335,619611.0998,622051.7463,624992.4942,627601.6873,630409.116,632309.2322,634697.5604,636170.4205,636729.9323,635422.7904,634112.0794,632518.8006,631849.6623,631863.4642,633417.045,635458.6072,636325.1084,636418.7024,635854.8154,634657.0194,632984.6469,632366.6857,633581.9794,635021.2346,636492.1748,638433.4864,642068.0476,645377.1728,647595.9413,648783.3858,649786.4942,652428.2375,657817.5011,666316.4009,676717.5634,687636.4468,697962.8987,708397.1563,719048.4221,730993.2612,744080.9802,757957.9742,768509.9537,774203.154,776351.2513,777896.2338,781194.0153,785321.3633,795117.8436,809604.9692,829282.7239,848950.006,866328.6119,879274.3052,883904.1882,879459.2468,868271.8649,858134.3519,852577.797,852042.6761,852928.7699,854391.4925,856050.3121,862732.0764,872586.9793,885164.3353,896105.0695,906801.6819,915787.8192,922831.7811,926963.4066,930420.2559,933922.4153,940296.3711,950326.619,962431.6908,973160.2861,977953.3469,979124.0504,978888.8441,979589.8372,980795.9052,982563.6537,984196.466,984937.2458,985052.6541,984932.921,985970.6872,985629.394,983765.589,980831.4471
58594,5156,2048,zip,MA,Mansfield,"Providence-Warwick, RI-MA",Bristol County,416006.421,418519.9898,421152.8693,424456.3614,428122.7386,431132.0223,433524.5081,434270.4832,434859.9674,435472.9671,437266.9543,439525.5127,441936.7813,445165.388,449147.2786,453288.3462,456147.3346,458199.0499,459734.5344,460704.8854,461587.9743,462259.6169,463372.0205,464411.0322,465960.3463,467624.2851,470144.3488,472820.1511,475880.1894,478680.8685,481391.3764,483713.8862,485150.984,485218.1493,484274.0458,482912.1933,481910.6841,482635.6549,484220.5121,486888.48,488831.4002,490573.0985,491585.7539,491802.7942,491557.7301,491524.3384,492506.523,493745.8153,495582.3758,497095.7568,498904.1706,500387.4194,502056.6784,504129.3354,506677.3856,510384.9902,515521.4222,522244.9674,530123.7368,538372.7573,545810.5476,553345.9917,561128.3364,570376.2319,580161.594,588642.2699,593438.6046,593819.1189,591864.2199,590273.7645,591032.3642,593834.3414,600857.3479,611554.1259,625584.6384,638744.7512,649747.8208,657748.9271,661493.973,659934.5337,654548.2012,649575.0076,646702.9148,646228.7781,646059.7314,646935.9302,649454.3393,655181.2719,661866.3132,668794.5615,675433.6436,683236.9278,691209.77,697819.7268,702800.477,706171.0831,708932.9069,711856.6708,716113.1089,721976.2139,727376.7336,731002.0176,733442.5627,736171.059,739589.5888,743362.2069,747079.3349,750231.3502,752708.6723,754886.934,756109.3793,756005.6048,753643.3316,750582.8659,748164.1296
58636,5206,2122,zip,MA,Boston,"Boston-Cambridge-Newton, MA-NH",Suffolk County,446188.4523,449956.1697,452212.7698,454061.3387,456909.3347,461347.8026,465375.4506,469068.8034,472750.3737,477897.9983,484648.1185,490883.1141,496062.9316,499629.4552,503853.8407,508164.5358,513221.2483,518628.2624,523797.2617,528193.3639,532469.5182,536734.1335,541489.3013,545907.0356,551372.9825,557032.2644,562949.1922,568270.5126,573795.425,578284.2852,582328.8031,585935.9374,589859.6336,593069.5826,595784.6805,596728.0767,597198.5836,596967.2217,597764.6233,599767.6303,600943.6522,601785.1511,601607.2946,601587.9118,601758.794,603152.0194,605826.1801,607710.6728,609887.8773,612040.2974,616203.2947,619572.1291,623104.4909,624930.8832,627553.6832,631259.9292,637978.0122,647078.6362,657528.7895,667405.5921,674767.7413,681266.5738,687416.2133,694326.9951,701160.0474,707278.5123,711529.0085,712498.0217,710638.9238,708335.6561,706414.3244,706145.8737,708993.1739,716733.5367,728788.8353,741152.1897,752152.8407,759151.0733,759428.9919,752297.0167,741070.1658,731851.1591,725847.5002,722860.1375,720179.3467,718475.231,720333.0776,726788.8692,735047.1172,742113.419,747335.7608,752257.8826,754719.5241,756326.3896,757178.1473,758845.8948,760638.0976,763818.7532,769583.6274,776833.1116,783271.5014,786755.7854,788643.5042,789911.7475,791488.8628,791597.3015,791036.6862,791775.5485,793523.9213,795544.902,795632.6705,796133.2758,795294.6633,794695.9667,792201.9279
